Variable,thermal_sensitivity,mean_stream_temp_c,mean_air_temp_c,channel_slope,solar_exposure,elevation_m,base_flow_index,summer_mean_max_air_temp_c,summer_max_air_temp_c,annual_precip_mm,summer_precip_mm,summer_mean_air_temp_c,wet_season_precip_mm,developed_upstream_pct,lakes_upstream_pct,agricultural_upstream_pct,burned_upstream_pct,road_density_upstream,high_cascades_upstream_pct,wetlands_upstream_pct,veg_cover_upstream_pct,veg_height_upstream_m,forest_upstream_pct,shrub_upstream_pct,upstream_area_km2,burned_reach_pct,agricultural_reach_pct,wetlands_reach_pct,lakes_reach_pct,high_cascades_reach_pct,developed_reach_pct,road_density_reach,veg_cover_reach_pct,veg_height_reach_m,developed_buffer_pct,agricultural_buffer_pct,burned_buffer_pct,wetlands_buffer_pct,lakes_buffer_pct,high_cascades_buffer_pct,road_density_buffer,veg_height_buffer_m,veg_cover_buffer_pct
veg_cover_upstream_pct,1.5355721103338382e-5,4.1786792517983784e-5,8.951652069375537e-4,0.30134314659768013,0.7066533715280265,3.5745356057770294e-5,5.879004714159919e-7,0.005194043419239236,0.06177552921309859,7.213966463970323e-5,0.7873132703560866,0.0023151886025267743,3.3151052170943274e-5,1.428002160963615e-10,0.12646579262724278,2.118307751430848e-10,0.4615752086913192,0.015320244439000374,3.88080072799335e-4,3.8688344477844083e-4,NA,0,0,0.028852121454238766,0.029187879724371202,0.5344756088490867,1.7344539315899965e-7,6.568731431522146e-5,0.028068932094951204,0.3739888756924763,7.403967066110795e-7,0.3606699466662673,4.0422401426098986e-8,1.274376493221041e-7,4.323181825416356e-6,3.867385980349525e-7,0.7238289908438393,5.371891616468005e-5,0.04118154049178768,0.46832357452616336,0.7325753874630165,0.002169567848297138,0.009657024998567021
veg_height_upstream_m,3.20242055096287e-10,1.4981484719456262e-8,0.0030696571339616785,0.3576261986865399,0.4670425971832848,3.973975815085851e-9,3.0953017926549364e-13,0.02991110494015481,0.641053653606789,5.175280465063992e-6,0.02679577457275517,0.0015138708958275515,1.6658026431581874e-6,1.2878587085651816e-14,0.45035230051759356,2.220446049250313e-13,0.59166843711558,0.013203909326895191,7.951078906387465e-9,4.756481163723514e-4,0,NA,0,0.20635930556363302,0.019377776503316735,0.4710300186581775,4.336029313378731e-10,9.168438565376746e-5,6.775623318868718e-4,0.0030093421693691003,8.512541782579319e-10,0.6717320333903922,6.032019328472416e-11,6.5638605661888505e-12,1.8423386238808348e-7,4.0939980738841086e-8,0.7989070033522891,2.4067148538797767e-4,0.0021123111687875173,0.017212765784729633,0.9242082766676283,9.165563514113018e-5,0.0042169123037687495
forest_upstream_pct,3.8345531868966276e-4,0.0013234049481838372,0.22975368201975144,0.832493924070991,0.6299997961922295,0.004380122533861108,2.3063656708011138e-5,0.7089053813619435,0.8281231971937564,0.03959144541842674,0.0277414298726244,0.37404944449737765,0.02354566971877592,8.72347849734112e-6,0.36573202836104457,5.580787298731238e-6,0.09424585929096052,0.034488792102753685,6.643624182900432e-5,0.021727957593483893,0,0,NA,0.005934401091253871,0.001012901043866421,0.7585690283632047,1.5539981953471838e-4,0.006719083254890457,0.10655689536484969,0.12403630611469407,1.9884401223158044e-4,0.9301234714622755,6.7879217000577086e-6,2.7814971792494703e-6,0.0026404233264512023,1.7423270905347898e-4,0.4006946234828037,0.007217919314864263,0.1569273152774464,0.26602994089155363,0.7911622285781099,0.022549873478688198,0.05185112872499986
shrub_upstream_pct,0.8828564688028959,0.30619602906259114,0.06697206036270842,0.009890210628662022,0.002254844691924607,0.7947321043488125,0.12992415903439314,0.030336774403190603,0.1048186449424704,0.10063140056201991,0.17652844195189843,0.07554456552800382,0.12320054273819459,0.06659410680532396,1.0776635466358542e-4,0.04923026308605838,0,0.004754362486582897,0.29316226561063874,0.6342376518459913,0.028852121454238766,0.20635930556363302,0.005934401091253871,NA,0.0012643089171404664,7.7887026519452e-6,0.21159599210709779,0.6127747375208608,0.3735589104487458,0.2785103155607924,0.2956754082119999,0.6209383647876954,0.3257559634008267,0.7523108336015114,0.16992609319742868,0.3517264862818834,6.360698312193325e-4,0.7332928217750829,0.39200052165203436,0.3473080994247091,0.09585956487016167,0.8120633581306409,0.021950149245448802
upstream_area_km2,0.9707013153903921,0.006345716620916653,0.04649267650852473,1.887379141862766e-14,0.16229678428121863,0.03625790455767586,0.7718700981507503,0.03355966302124047,0.04482801101186418,0.2926135814848805,0.10510647042247223,0.005484601200315353,0.3245450754150494,0.12634889433626162,6.760326048418364e-4,0.12595559721467464,7.189092793247198e-5,0.5050398492126786,0.007572483115649398,0.6066768384352883,0.029187879724371202,0.019377776503316735,0.001012901043866421,0.0012643089171404664,NA,0.019429336994502666,0.7824106969743099,0.4836992466229266,0.7160162536097263,0.9858361215000473,0.9387199102785453,0.004442988293440919,0.3634639819954022,0.7181627363672265,0.7973446495350467,0.6832078650491544,0.11303005079869077,0.7577709643685291,0.7703081991495289,0.9025012400821035,0.4092895383957704,0.007402007554885515,7.808955643451299e-6
burned_reach_pct,0.48714852070941683,0.9805897549982834,0.11465030783727692,0.2873540544508846,0.1560974703014013,0.3701267867605127,0.021172402509864963,0.024436145913511176,0.03384481451114607,0.006524310652619381,0.07308074909698403,0.16054761180078492,0.004290007552935293,0.0011589991096281338,0.03430105215001955,9.368441491170998e-4,8.449135835419952e-9,0.03600583415027225,0.6774489681983635,0.1743920338107685,0.5344756088490867,0.4710300186581775,0.7585690283632047,7.7887026519452e-6,0.019429336994502666,NA,0.005101709579182323,0.1808219652335663,0.7556086144835661,0.7342114030325546,0.025483766155853793,0.27076687599555727,0.9341125090416611,0.1739317453031508,0.0743282124471698,0.042430805108696124,0,0.03327553769546743,0.34262642491827666,0.9341918552984105,0.9154291846810809,0.6425136173391044,0.026474603287973686
agricultural_reach_pct,9.368162467993102e-9,6.824318887765912e-12,1.756228074079047e-8,0.0055021147879232846,0.4289361226234003,0,0,8.390296035720723e-8,0.004569788851691348,0,0.7407082545537484,2.5075053144973936e-10,0,0,0.531434098790613,0,0.003395845755524096,2.0831416767164157e-4,5.279150674830646e-6,3.5240759976851166e-6,1.7344539315899965e-7,4.336029313378731e-10,1.5539981953471838e-4,0.21159599210709779,0.7824106969743099,0.005101709579182323,NA,4.719557023413756e-6,8.676307450272702e-9,1.631090650269229e-4,0,0.08453266439306928,4.884981308350689e-15,0,3.9612757518625585e-13,0,0.11005443973207019,1.744319736252109e-5,1.4259563485552462e-7,0.0020426445075740762,0.6568543570024445,3.0632994807433533e-8,4.515304635575035e-4
wetlands_reach_pct,0.07440160850947475,0.0010458404691229273,9.005527729679663e-4,0.056084393203486016,0.09204381682450702,2.6763732675783025e-4,3.287453179667832e-4,4.026799094387634e-4,0.00982822820323026,7.918025703590459e-5,0.35537023575850535,1.1547525584454377e-4,4.178342589211681e-5,2.5658969174280344e-5,0.04785976441328099,2.047580741004751e-5,0.9747468122054861,0.1917859986582724,0.11220590657151663,0.001969196080760849,6.568731431522146e-5,9.168438565376746e-5,0.006719083254890457,0.6127747375208608,0.4836992466229266,0.1808219652335663,4.719557023413756e-6,NA,1.1258989774853845e-4,0.3750044617842403,1.5400562825007569e-6,4.408427599731368e-4,7.436138960104088e-5,2.4513872232567735e-5,6.213112717845526e-5,1.7366125685036593e-5,0.9244963484737443,0,9.329436722123052e-4,0.3008148454330408,0.9990208919139487,2.2429233535348203e-5,3.9462581280291786e-4
lakes_reach_pct,0.0027954624735708755,8.818300345452279e-4,0.0668631851765844,0.4166167762479862,0.5072558883770466,2.35792663061396e-6,1.210787269112501e-6,0.1496447547859594,0.654933930083226,1.5489166748094974e-5,0.051681925756853264,0.005685982755596397,1.2637430204076594e-5,6.281119677709057e-7,0.06716254695705404,6.40651045946683e-6,0.08705742509228509,0.036354600376008905,7.771145892965237e-4,6.09685684755279e-4,0.028068932094951204,6.775623318868718e-4,0.10655689536484969,0.3735589104487458,0.7160162536097263,0.7556086144835661,8.676307450272702e-9,1.1258989774853845e-4,NA,0.001510450047554901,7.325253736922832e-10,0.5546517557075452,2.6074674642195816e-4,1.1152263629021775e-4,1.9952955798707706e-7,4.30109736313522e-5,0.6719359038546213,0.004021728321549567,2.220446049250313e-16,0.0020400034990948335,0.26819805381644635,0.0040248047241990825,0.15072516833949123
high_cascades_reach_pct,4.01706659047818e-8,2.6804949371239672e-9,0.04854454459820645,0.11415124079988082,8.619588504732434e-6,2.8768405435641853e-9,1.079365041789515e-9,0.2892470829408458,0.2887253778372063,8.943437572834778e-4,1.8445516717591204e-5,4.857788234162719e-4,5.811129276112048e-4,1.0926654363041521e-4,0.07656951405725798,1.6316213399236723e-4,0.018160365794801514,0.6214929360222778,1.865396725975188e-12,0.08630432290087953,0.3739888756924763,0.0030093421693691003,0.12403630611469407,0.2785103155607924,0.9858361215000473,0.7342114030325546,1.631090650269229e-4,0.3750044617842403,0.001510450047554901,NA,1.0922956529979544e-4,0.8477930906296276,8.944872425420414e-6,1.9085517926065165e-6,0.003478208665420812,0.0061475185050012815,0.7791134859466071,0.9488452269757652,0.0034769860374752604,0,0.5785489861713227,1.9190680751091094e-4,0.006201447565102436
