Model.Name,Landscape.Covariates,Estimate,Standardized.Coefficient,Std.Error,t.Value,p.Value,Significance,Correlation.w..thermal.sensitivity,R.Squared,Adjusted.R.Squared,F.statistic,F.p.Value,Number.of.Significant.Covariates,Total.Number.of.Covariates
model_final_selected,channel_slope,-0.9700235050410606,-0.18404713475743303,0.3885655618432114,-2.496421711794601,0.0150900255009537,*,-0.28205644578558814,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
model_final_selected,lakes_upstream_pct,-6.118218604940194,-0.13366230793328862,3.893144373403362,-1.5715365314314522,0.12091355130662797,,-0.15386186555194964,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
model_final_selected,high_cascades_upstream_pct,-0.4038448224607058,-0.675135817542028,0.0490489218280659,-8.233510695226432,1.1233978961664939e-11,***,-0.7781816949824829,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
model_final_selected,wetlands_upstream_pct,6.721526364082275,0.20158690178908406,2.8937985383214517,2.3227347291360156,0.023334725553660878,*,0.23553679911380548,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
model_final_selected,shrub_upstream_pct,0.16351888087711997,0.24312023731744148,0.06004264134441755,2.7233792054406862,0.008288827848862524,**,0.01767321448277069,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
model_final_selected,burned_reach_pct,-0.15947312131314395,-0.1763428679845405,0.07662141949770734,-2.0813125410436397,0.04134875963918374,*,-0.08320302557454584,0.6640477868574374,0.6330368133365855,21.413316367218467,1.0552646953611144e-13,5,6
